image,name,price,description,features,latestUpdates
https://stimg.cardekho.com/images/carexteriorimages/630x420/Mini/Cooper-Countryman/10592/1689934621328/front-left-side-47.jpg?tr=w-664,Mini Cooper Countryman,Rs.48.10 - 49 Lakh,"ARAI Mileage : 14.34 kmpl
Fuel Type : Petrol
Engine Displacement : 1998 cc
No. of Cylinders : 4
Max Power : 189.08bhp@5000-6000rpm
Max Torque : 280Nm@1350rpm
Seating Capacity : 5
Transmission Type : Automatic
Boot Space : 450 Litres
Fuel Tank Capacity : 51 Litres
Body Type : SUV
Ground Clearance Unladen : 149 mm","Power Steering
Power Windows Front
Anti Lock Braking System
Air Conditioner
Driver Airbag
Passenger Airbag
Automatic Climate Control
Alloy Wheels
Multi-function Steering Wheel","Latest Update: Mini has launched a special Shadow edition for the Cooper Countryman.

Price: Mini has priced the Cooper Countryman between Rs 48.10 lakh and Rs 49 lakh (ex-showroom).

Variants: It is available in two broad variants: Cooper S and Cooper S JCW Inspired.

Seating Capacity: Mini’s compact SUV comes in a 5-seater configuration.

Boot Space: It has a boot capacity of 450 litres.

Engine and Transmission: The Countryman is equipped with a sole 2-litre four-cylinder turbo-petrol engine rated at 192PS and 280Nm with a 7-speed dual-clutch transmission. It gets two drive modes: Sport and Green and completes the 0-100kmph sprint in 7.5 seconds.

Features: Its features list comprises a head-up display, a powered tailgate, a panoramic glass roof, front and rear fog lamps, and powered front seats with memory function for the driver’s seat. Mini also offers it with an 8.8-inch touchscreen infotainment system with wireless Apple CarPlay, dual-zone climate control, and a wireless phone charger.

Safety: On the safety front, it gets six airbags, ABS with cornering brake control, brake assist, and a rear parking camera.

Rivals: The Countryman locks horns with the BMW X1, Volvo XC40, Mercedes-Benz GLA, and Audi Q3.
"
https://stimg.cardekho.com/images/carexteriorimages/630x420/Land-Rover/Discovery-Sport/7575/1705470002125/front-left-side-47.jpg?tr=w-664,Land Rover Discovery Sport,Rs.67.90 Lakh,"ARAI Mileage : 6.9 kmpl
WLTP Mileage : 19.4 kmpl
Secondary Fuel Type : Electric
Fuel Type : Diesel
Engine Displacement : 1999 cc
No. of Cylinders : 4
Max Power : 245.40bhp@5500rpm
Max Torque : 430Nm@1750-2500
Seating Capacity : 7
Transmission Type : Automatic
Boot Space : 559 Litres
Fuel Tank Capacity : 65 Litres
Body Type : SUV
Ground Clearance Unladen : 212 mm","Power Steering
Power Windows Front
Anti Lock Braking System
Air Conditioner
Driver Airbag
Passenger Airbag
Automatic Climate Control
Fog Lights - Front
Alloy Wheels","Latest Update: The Land Rover Discovery Sport has received MY24 (model year) updates in India. 
Price: It is priced at Rs 67.90 lakh (ex-showroom pan India). 
Variant: It comes in a single fully loaded Dynamic SE variant. 
Colours: You can buy the Discovery Sport in five exterior colours: Fuji White, Santorini Black, Firenze Red, Eiger Grey, and Varesine Blue. 
Engine & Transmission: The Land Rover Discovery Sport comes with two engine options: a 2-litre turbo-petrol engine (249 PS / 365 Nm), and the Ingenium 2-litre diesel engine (204 PS / 430 Nm). Both units are paired with an automatic transmission which delivers power to all four wheels. 
Features: It is equipped with amenities like 11.4-inch curved glass touchscreen infotainment system, a fully digital driver’s display, PM2.5 air filter, a 12-way driver and 10-way co-driver’s electrically adjustable seat with memory function (7-seater), panoramic glass roof, and powered tailgate. 
Safety: The passenger safety is taken care of by multiple airbags, a tyre pressure monitoring system (TPMS), hill descent control, roll stability control, auto high beam assist, and emergency brake assist. 
Rivals: The Land Rover Discovery Sport rivals the Mercedes-Benz GLC, Audi Q5, and BMW X3."
https://stimg.cardekho.com/images/carexteriorimages/630x420/Lotus/Eletre/11338/1699517163144/front-left-side-47.jpg?tr=w-664,Lotus Eletre,Rs.2.55 - 2.99 Cr,"Charging Time : 22
Battery Capacity : 112 kWh
Max Power : 603bhp
Max Torque : 710Nm
Seating Capacity : 5
Range : 500 km
Boot Space : 688 Litres
Body Type : SUV
Ground Clearance Unladen : 194 mm","Power Steering
Power Windows Front
Anti Lock Braking System
Air Conditioner
Driver Airbag
Passenger Airbag
Automatic Climate Control
Alloy Wheels
Multi-function Steering Wheel","Latest Update: The Lotus Eletre electric SUV has been launched in India. 
Price: It is priced between Rs 2.55 crore and Rs 2.99 crore (ex-showroom pan India). 
Variants: Lotus is offering its electric SUV in 3 broad variants: Eletre, Eletre S, and Eletre R. 
Colours: Customers choose the Eletre in 6 exterior colours: Natron Red, Galloway Green, Steller Black, Kaimu Grey, Blossom Grey, and Solar Yellow. 
Battery Pack & Range: The Lotus Eletre packs a 112 kWh battery pack and is being offered in 2 powertrain options: a 611 PS/710 Nm electric motor with a WLTP claimed range of 600km, and a more powerful 918 PS/985 Nm electric motor offering a claimed range of 490km. The former can sprint from nought to 100 kmph in 4.9 seconds, while latter does the same in just 2.95 seconds. 
Features: In terms of features, it comes with a 15.1-inch touchscreen infotainment, a digital driver’s and co-driver’s display, and a  15-speaker KEF sound system with a 1,380 W output. However, the top-spec version of the SUV is equipped with a 2,160 W, 23-speaker setup offering 3D surround sound. 
Safety: The Eletre comes with Lidar sensors and comes with autonomous driving technology. It also gets two advanced driver assistance systems (ADAS) options: the parking pack and highway assist pack. Rivals: The Lotus Eletre Electric SUV can be regarded as a premium alternative to the Jaguar I-Pace and BMW iX, or an electric alternative to the Lamborghini Urus S."
https://stimg.cardekho.com/images/carexteriorimages/630x420/Volvo/XC40-Recharge/11561/1709877320574/front-left-side-47.jpg?tr=w-664,Volvo XC40 Recharge,Rs.54.95 - 57.90 Lakh,"Charging Time : 28 Min 150 kW
Battery Capacity : 78 kw kWh
Max Power : 408bhp
Max Torque : 660Nm
Seating Capacity : 5
Range : 418 km
Boot Space : 414 Litres
Body Type : SUV","Power Steering
Power Windows Front
Anti Lock Braking System
Air Conditioner
Driver Airbag
Passenger Airbag
Automatic Climate Control
Fog Lights - Front
Alloy Wheels","Latest Update: The Volvo XC40 Recharge has received a new entry-level two-wheel-drive (2WD) ‘Plus’ variant, priced at Rs 54.95 lakh (ex-showroom). This new variant of the electric SUV is Rs 2.95 lakh more affordable than its all-wheel-drive (AWD) variant. 
Price: The Volvo XC40 Recharge is priced from Rs 54.95 lakh to Rs 57.90 lakh (ex-showroom pan India). 
Variant: It can be had in two variants: Plus and Ultimate. 
Colour Options: Volvo offers 9 exterior colour options for the XC40 Recharge: Crystal White, Onyx Black, Thunder Grey, Sage Green, Cloud Blue, Silver Dawn, Bright Dusk, Vapour Grey, and Fjord Blue. 
Seating Capacity: The XC40 Recharge comes in a 5-seater layout. 
Battery, Electric Motor and Range: The electric SUV gets a 78 kWh battery pack mated to an all-wheel-drive, dual-motor setup that makes 408 PS and 660 Nm. It has a WLTP-claimed range of 418 km. The XC40 Recharge can go from nought to 100 kmph in 4.9 seconds, while its top speed is rated at 180 kmph. 
Charging: The XC40 Recharge’s battery can be juiced up from 0-80 percent in just 40 minutes using a 150kW fast charger. A 50kW DC charger will take around 2.5 hours and an 11kW AC charger will refill its battery between 8-10 hours. 
Features:  Key features include a 9-inch touchscreen infotainment system, 12-inch digital instrument cluster, powered front seats (with heating and cooling function), a panoramic sunroof, 360-degree camera, dual-zone climate control and LED headlights. 
Safety: Safety features include 7 airbags, ABS with EBD, tyre pressure monitoring system (TPMS), ISOFIX child seat anchorages, and ADAS functionalities such as lane keep assist and adaptive cruise control ensure passenger safety. 
Rivals: Volvo’s electric SUV competes with the Kia EV6, Hyundai Ioniq 5, and BMW i4."
https://stimg.cardekho.com/images/carexteriorimages/630x420/Isuzu/S-CAB-Z/11099/1694168898827/front-left-side-47.jpg?tr=w-664,Isuzu S-CAB Z,Rs.15 Lakh,"Fuel Type : Diesel
Engine Displacement : 2499 cc
No. of Cylinders : 4
Max Power : 77.77bhp@3700-3900rpm
Max Torque : 176Nm@1500-2400rpm
Seating Capacity : 5
Transmission Type : Manual
Boot Space : 1700 Litres
Fuel Tank Capacity : 55 Litres
Body Type : SUV",,"Price: The Isuzu S-CAB Z is priced at Rs 13.55 lakh to 15.50 lakh (ex-showroom Delhi). 
Colour Options: It is available in five monotone colours: Nautilus Blue Mica, Comic Black Mica, Galena Gray Metallic, Titanium Silver Met, and Splash White.  
Seating Capacity: It can seat up to five occupants. 
Engine and Transmission: It is powered by a 2.5-litre diesel engine (78 PS and 176 Nm) paired with a 5-speed manual transmission. The S-CAB Z is only offered with a 2-wheel drive setup. 
Features: Key features include a 7-inch display with bluetooth connectivity, a 6-speaker music system, and power foldable and adjustable ORVMs. 
Safety: Its safety kit includes dual airbags and ISOFIX child-seat anchors."
https://stimg.cardekho.com/images/carexteriorimages/630x420/Volvo/C40-Recharge/9224/1693842924520/front-left-side-47.jpg?tr=w-664,Volvo C40 Recharge,Rs.62.95 Lakh,"Charging Time : 8 Hours
Battery Capacity : 78 kWh
Max Power : 402.30bhp
Max Torque : 660Nm
Seating Capacity : 5
Range : 530 km
Boot Space : 413 Litres
Body Type : SUV","Power Steering
Power Windows Front
Anti Lock Braking System
Air Conditioner
Driver Airbag
Passenger Airbag
Automatic Climate Control
Fog Lights - Front
Alloy Wheels","Price: The C-40 Recharge is now priced at Rs 62.95 lakh (ex-showroom). 
Variants: Volvo offers the C40 Recharge in a single fully loaded variant. 
Colour Options: Volvo offers eight colour options for the C40 Recharge: Crystal White, Onyx Black, Fusion Red, Cloud Blue, Sage Green, Silver Dawn, Vapour Grey, and Fjord Blue. 
Seating Capacity: It’s a 5-seater electric SUV-coupe. 
Boot Space: The C40 Recharge offers a boot space of 413 litres. 
Electric Motor, Battery and Range: The all-electric coupe-SUV comes with a 78 kWh battery pack as the XC40 Recharge, but offers a higher WLTP-claimed range of 530 km. The unit is mated to an all-wheel drive (AWD) dual electric motor setup which makes 408 PS and 660 Nm. It can run from 0 to 100kmph in 4.7 seconds. 
Charging: The C40 Recharge supports charging times are as follows: 
 
  11 KW AC: 8 hours (0-100 percent)  
  150 KW DC: 30 minutes (10-80 percent)  
 
Features: Key features include a 9-inch touchscreen infotainment system and a 12-inch digital driver’s display. It is also equipped with electrically adjustable front seats (with heated and cooling function), dual-zone climate control, a panoramic sunroof and 13 hi-fi speakers. 
Safety: Safety features include seven airbags, hill hold and descent control, and 360-degree camera. The Volvo C40 Recharge also gets a full suite of advanced driver assistance systems (ADAS) which includes adaptive cruise control, collision avoidance and mitigation for front, lane keeping aid, blind spot monitoring with cross traffic alert for both front and rear. 
Rivals: The Volvo C40 Recharge can be regarded as an alternative to the Kia EV6, Hyundai Ioniq 5, BMW i4 and its sibling, the XC40 Recharge."
https://stimg.cardekho.com/images/carexteriorimages/630x420/Audi/e-tron/6591/1677914324939/front-left-side-47.jpg?tr=w-664,Audi e-tron,Rs.1.02 - 1.26 Cr,"Battery Capacity : 95 kWh
Max Power : 300kWbhp
Max Torque : 664Nm
Seating Capacity : 5
Range : 484 km
Boot Space : 660 Litres
Body Type : SUV","Power Steering
Power Windows Front
Anti Lock Braking System
Air Conditioner
Driver Airbag
Passenger Airbag
Automatic Climate Control
Fog Lights - Front
Alloy Wheels","Price: The e-tron starts at Rs 1.01 crore and tops at Rs 1.19 crore ( ex-showroom, Delhi).

Variants: The electric SUV is offered in two trims: e-tron 50 and e-tron 55.

Seating Capacity: It can accommodate up to five people.

Electric Motor and Range: The SUV is sold in two battery packs options: 71kWh (312PS/540Nm) and 95kWh (360PS/561Nm and up to 408PS/664Nm in Boost). The e-tron features a dual-motor AWD (all-wheel drive) setup. The two battery packs offer a WLTP-claimed range of 359-484km and 264-379km respectively.

Charging: The 95kWh battery pack can be charged in 8.5 hours using an 11kW AC home charger. It is capable of supporting up to 150kW DC fast charging while the 71kWh battery pack supports up to 120kW. 

Features: Features onboard the e-tron include ambient lighting, four-zone climate control, wireless phone charging, and power-adjustable front seats. It also gets a digital instrument cluster, a panoramic sunroof, a 10.1-inch touchscreen infotainment system with Android Auto and Apple CarPlay, and a powered tailgate.

Safety: The safety kit includes eight airbags, front and rear parking sensors, and a rearview camera.

Rivals: The e-tron competes with the BMW iX, Mercedes-Benz EQC and Jaguar I-Pace.

2023 Audi Q8 e-tron: Audi has introduced a mid-life facelift of its e-tron electric SUV, and has been christened it as Q8 e-tron. It is expected to arrive in India by June 2023.
"
https://stimg.cardekho.com/images/carexteriorimages/630x420/Jaguar/I-Pace/8079/1704349708735/front-left-side-47.jpg?tr=w-664,Jaguar I-Pace,Rs.1.26 Cr,"Charging Time : 8 Hours 30 Min AC 11 kW
Battery Capacity : 90 kw kWh
Max Power : 394.26bhp
Max Torque : 696Nm
Seating Capacity : 5
Range : 470 km
Boot Space : 656 Litres
Body Type : SUV
Ground Clearance Unladen : 174 mm","Power Steering
Power Windows Front
Anti Lock Braking System
Air Conditioner
Driver Airbag
Passenger Airbag
Automatic Climate Control
Fog Lights - Front
Alloy Wheels","Latest Update: Jaguar has launched the I-Pace SUV in India.

Jaguar I-Pace Price: The electric SUV is priced from Rs 1.05 crore to Rs 1.12 crore (ex-showroom).

Jaguar I-Pace Variants: It is available in three variants: S, SE, and HSE.

Jaguar I-Pace Seating Capacity: Jaguar’s electric SUV can seat up to five people.

Jaguar I-Pace Range, Electric Motors and Battery: The I-Pace utilises two electric motors, one on each axle, with a combined power output of 400PS and 696Nm. They can individually control the wheels, which means the I-Pace has an AWD system, courtesy of which it can go from 0-100kmph in just 4.8 seconds. The electric motors draw their power from a 90kWh-battery pack, which gives it a 470km range according to the WLTP cycle (Worldwide Harmonized Light Vehicles Test Procedure). In the real world, we expect this number to drop below 400km.

Jaguar I-Pace Charging: With a 7.4kWh AC wallbox charger, the I-Pace can be charged from 0 to 100 percent in almost 14 hours. Using the more powerful 50kW DC charger, the I-Pace can be charged up to 100 percent in approximately two hours. Take that up to 100kW DC charging, and the I-Pace can replenish its capacity by 127km in just 15 minutes. The electric SUV’s system is capable of handling as high as 150kW of DC charging.

Jaguar I-Pace Features: It gets dual-zone climate control, 16-way heated and ventilated memory front seats, ambient lighting, a 10-inch touchscreen infotainment system with Android Auto and Apple CarPlay, and a powered tailgate.

Jaguar I-Pace Safety: Safety kit includes front and rear parking sensors, lane-keep assist, and six airbags.

Jaguar I-Pace Rivals: It takes on the Mercedes-Benz EQC, Audi e-tron, and BMW iX.
"
https://stimg.cardekho.com/images/carexteriorimages/630x420/Lexus/LX/8657/1671778873338/front-left-side-47.jpg?tr=w-664,Lexus LX,Rs.2.84 Cr,"Fuel Type : Diesel
Engine Displacement : 3346 cc
No. of Cylinders : 6
Max Power : 304.41bhp@4000rpm
Max Torque : 700Nm@1600-2600rpm
Seating Capacity : 5
Transmission Type : Automatic
Boot Space : 174 Litres
Fuel Tank Capacity : 80 Litres
Body Type : SUV
Ground Clearance Unladen : 205 mm","Power Steering
Power Windows Front
Anti Lock Braking System
Air Conditioner
Driver Airbag
Passenger Airbag
Automatic Climate Control
Fog Lights - Front
Alloy Wheels","Price: The Lexus LX is priced between Rs 2.83 crore and Rs 2.84 crore (ex-showroom Delhi). 
Colour Options: It is available in five colour options: Sonic Quartz, Graphite Black, Black, Sonic Titanium, and Manganese Luster.  
Engine and Transmission: It is equipped with a 3.4-litre diesel producing an output of 309 PS/700 Nm. It is available only with a 10-speed automatic transmission. 
Features: Key features include an 12.3-inch touchscreen infotainment system and 7-inch control touch displays with Android Auto and Apple CarPlay. It also features telescopic steering , 25-speakers, wireless charger, and five drive modes: Normal, Eco,  Comfort, Sport S, and Sport S+. 
Safety: Safety features include ten airbags, an electronic parking brake, advanced driver assistance systems (ADAS), hill-hold assist, and a tyre pressure monitoring system. 
Rivals: It rivals with Land Rover Range Rover, Bentley Bentayga, Rolls Royce Cullinan, and Toyota Land Cruiser 300."
https://stimg.cardekho.com/images/carexteriorimages/630x420/Mercedes-Benz/EQE-SUV/9404/1694768428968/front-left-side-47.jpg?tr=w-664,Mercedes-Benz EQE SUV,Rs.1.39 Cr,"Battery Capacity : 90.56 kWh
Max Power : 402.3bhp
Max Torque : 858Nm
Seating Capacity : 5
Range : 550 km
Boot Space : 520 Litres
Body Type : SUV",,"Price: The Mercedes EQE SUV is priced at Rs 1.39 crore (introductory, ex-showroom pan India). 
Variant: It is available in India as a single, fully loaded EQE 500 4MATIC variant. 
Colour Options: Mercedes offers nine colour options for the EQE SUV: Sodalite Blue, Polar White, Manufaktur Diamond White, Emerald Green, Velvet Brown, Manufaktur Alpine Grey, Obsidian Black, High-tech Silver, and Selenite Grey. 
Battery, Electric Motor, and Range: Equipped with a 90.56 kWh battery pack and an all-wheel-drive electric motor, producing 408 PS and 858 Nm. It offers a WLTP-claimed range of up to 550 km, accelerates from 0 to 100 kmph in 4.9 seconds, and has a top speed of 210 kmph. 
Charging Options: Includes an 11 kW wall box charger and a 170 kW DC fast charging option, the latter charging from 10 to 80 percent in just over 30 minutes. 
Features: Key features include a driver’s display with 12.3-inch, a 17.7-inch central display, and a 12.3-inch front passenger display, 4-zone climate control, a 15-speaker 750 W Burmester 3D Surround sound system with Dolby Atmos, and the ‘Energising Air Control Plus’ air purification system. 
Safety: Safety features comprise nine airbags, ABS with EBD, electronic stability control (ESC), a 360-degree camera with a transparent bonnet feature, and advanced driver assistance systems (ADAS) including lane-keep assist, brake assist, auto emergency braking, and park assist. 
Rivals: The Mercedes-Benz EQE SUV is a premium alternative to the BMW iX, Jaguar I-Pace, and Audi e-tron."
https://stimg.cardekho.com/images/carexteriorimages/630x420/Citroen/C5-Aircross/10948/1690897068289/front-left-side-47.jpg?tr=w-664,Citroen C5 Aircross,Rs.36.91 - 37.67 Lakh,"ARAI Mileage : 17.5 kmpl
Fuel Type : Diesel
Engine Displacement : 1997 cc
No. of Cylinders : 4
Max Power : 174.33bhp@3750rpm
Max Torque : 400Nm@2000rpm
Seating Capacity : 5
Transmission Type : Automatic
Boot Space : 580 Litres
Fuel Tank Capacity : 52.5 Litres
Body Type : SUV","Power Steering
Power Windows Front
Anti Lock Braking System
Air Conditioner
Driver Airbag
Passenger Airbag
Automatic Climate Control
Alloy Wheels
Multi-function Steering Wheel","Price: The Citroen C5 Aircross is priced between Rs 36.91 lakh and Rs 37.67 lakh (ex-showroom Delhi). 
Variants: It is available in two broad variants: Feel and Shine. 
Colour Options: ​​It is available in four monotone and three dual-tone colours: Pearl White, Pearl Nera Black, Eclipse Blue, Cumulus Grey, Eclipse Blue with black roof, Pearl White with black roof, Cumulus Grey with black roof. 
Seating Capacity: It can seat up to five people. 
Boot Space: The C5 Aircross has a boot space of 580 litres, which can be increased to 1,630 litres by tumbling down the second row. 
Engine and Transmission: The Citroen C5 Aircross is powered by a 2-litre diesel engine (177 PS/400 Nm), paired with an 8-speed automatic transmission. 
Features: Key features include a 10-inch touchscreen infotainment system, 12.3-inch digital driver display, cruise control, wireless phone charging, a panoramic sunroof and dual-zone climate control. 
Safety: Safety features include six airbags, driver drowsiness detection, an electronic stability program (ESP), a tyre pressure monitoring system (TPMS), hill assist, park assist, a rear parking camera, and blind-spot detection system. 
Rivals: The C5 Aircross goes head to head with the Jeep Compass, Hyundai Tucson and Volkswagen Tiguan."
https://stimg.cardekho.com/images/carexteriorimages/630x420/Honda/Elevate/9533/1686040115808/front-left-side-47.jpg?tr=w-664,Honda Elevate,Rs.11.69 - 16.51 Lakh,"ARAI Mileage : 16.92 kmpl
Fuel Type : Petrol
Engine Displacement : 1498 cc
No. of Cylinders : 4
Max Power : 119.35bhp@6600rpm
Max Torque : 145Nm@4300rpm
Seating Capacity : 5
Transmission Type : Automatic
Boot Space : 458 Litres
Body Type : SUV","Power Steering
Power Windows Front
Anti Lock Braking System
Air Conditioner
Driver Airbag
Passenger Airbag
Automatic Climate Control
Alloy Wheels
Multi-function Steering Wheel","Latest Update: The Honda Elevate now gets six airbags as standard, and its prices have been hiked by up to Rs 40,000 as well. 
Price: The Honda Elevate is priced between Rs 11.91 lakh and Rs 16.43 lakh (ex-showroom, pan India). 
Variants: It is available in four main variants: SV, V, VX, and ZX. 
Colour Options: The Honda offers 10 different colours including three dual-tone options: Phoenix Orange Pearl with crystal black pearl roof, Platinum White Pearl with crystal black pearl roof, Radiant Red Metallic with crystal black pearl roof, Phoenix Orange Pearl, Obsidian Blue Pearl, Radiant Red Metallic, Platinum White Pearl, Golden Brown Metallic, Lunar Silver Metallic, and Meteoroid Gray Metallic. 
Boot Space: The Honda Elevate has a boot space of 458 litres. 
Seating Capacity: This SUV can accommodate up to five passengers. 
Ground Clearance: The Elevate features a ground clearance of 220 mm. 
Engine and Transmission: The Elevate is equipped with a 1.5-litre petrol engine (121 PS/145 Nm), available with either a 6-speed manual transmission or a CVT automatic. Here’s how the real-world performance of the Honda Elevate compares to that of the Honda City. The tests include acceleration and braking tests. 
Fuel Efficiency: 
MT: 15.31 kmpl 
CVT: 16.92 kmpl 
We recently had the CVT automatic variant of the Honda Elevate with us and we have tested the fuel efficiency of the SUV. Here’s how the tested mileage figures of the Elevate match up with its claimed mileage figures. We have also compared the Elevate’s tested mileage figures to that of the Maruti Grand Vitara. 
Features: Key features include a 10.25-inch touchscreen infotainment system with wireless Android Auto and Apple CarPlay support, a 7-inch semi-digital driver’s display, automatic climate control, a wireless phone charger, and a sunroof. 
Safety: Safety features include six airbags (as standard), hill start assist, lane watch assist, vehicle stability assist, a rear parking camera, and advanced driver assistance systems (ADAS) like adaptive cruise control, lane-keeping assist, automatic emergency braking, and automatic high-beam assist. 
Rivals: The Honda Elevate faces competition from the Hyundai Creta, Kia Seltos, Maruti Grand Vitara, Toyota Hyryder, Volkswagen Taigun, Citroen C3 Aircross, Skoda Kushaq, and MG Astor. Additionally, the Mahindra Scorpio Classic is a rugged alternative. 
Honda Elevate EV: An all-electric version of the Honda SUV is anticipated to be available by 2026."
https://stimg.cardekho.com/images/carexteriorimages/630x420/Aston-Martin/DBX/9386/1676270378012/front-left-side-47.jpg?tr=w-664,Aston Martin DBX,Rs.3.82 - 4.63 Cr,"Fuel Type : Petrol
Engine Displacement : 3982 cc
No. of Cylinders : 8
Max Power : 697bhp@6000rpm
Max Torque : 900Nm@2600-4500rpm
Seating Capacity : 5
Transmission Type : Automatic
Boot Space : 632 Litres
Fuel Tank Capacity : 85 Litres
Body Type : SUV
Ground Clearance Unladen : 235 mm","Power Steering
Power Windows Front
Anti Lock Braking System
Air Conditioner
Driver Airbag
Passenger Airbag
Automatic Climate Control
Fog Lights - Front
Alloy Wheels", 
https://stimg.cardekho.com/images/carexteriorimages/630x420/Pravaig/DEFY/9444/1677575762835/front-left-side-47.jpg?tr=w-664,Pravaig DEFY,Rs.39.50 Lakh,"Charging Time : 30mins
Battery Capacity : 90.9 kWh
Max Power : 402bhp
Max Torque : 620Nm
Seating Capacity : 4
Range : 500 km
Boot Space : 680 Litres
Body Type : SUV
Ground Clearance Unladen : 234 mm","Power Steering
Power Windows Front
Anti Lock Braking System
Air Conditioner
Driver Airbag
Passenger Airbag
Automatic Climate Control
Fog Lights - Front
Alloy Wheels","Latest Update: Pravaig Defy electric SUV has been launched in India. While its bookings are now underway for Rs 51,000, its deliveries will commence from late 2023. You can check out its available colour options here. 

Price: Pravaig has priced the Defy EV at Rs 39.5 lakh (introductory ex-showroom Delhi).

Battery pack and Range: It comes with a 90kWh battery pack paired with a dual-motor AWD (all-wheel-drive) unit, making 408PS and 620Nm. It claims a range of over 500km and can go from 0-100kmph in 4.9 seconds before maxing out at 210kmph. Also, Pravaig claims that the battery pack has a lifespan of 2.5 lakh km.

Charging: Using a 160kW DC fast-charger, its battery pack can be refilled from 0-80 percent in 30 minutes.

Features: Inside the electric SUV, you’ll see a 15.6-inch central display with 5G connectivity, a Devialet premium sound system, ambient lighting, and a PM2.5 air filter. It also gets a dual-panel glass roof and six-way-adjustable powered and cooled seats.

Rivals: Pravaig Defy electric SUV closely rivals the likes of Volvo XC40 Recharge and Kia EV6. Considering the specs of the Defy EV, it also goes up against the BMW iX, Audi e-tron, and Mercedes-Benz EQC.
"
https://stimg.cardekho.com/images/carexteriorimages/630x420/Mercedes-Benz/EQB/10441/1690014044076/front-left-side-47.jpg?tr=w-664,Mercedes-Benz EQB,Rs.74.50 Lakh,"Charging Time : 6.25 Hours
Battery Capacity : 66.5 kWh
Max Power : 225.29bhp
Max Torque : 390Nm
Seating Capacity : 7
Range : 423 km
Boot Space : 1710 Litres
Body Type : SUV","Power Steering
Power Windows Front
Anti Lock Braking System
Air Conditioner
Driver Airbag
Passenger Airbag
Automatic Climate Control
Alloy Wheels
Multi-function Steering Wheel","Latest Update: Mercedes-EQ has launched the EQB SUV in India. It comes with a 66.5kWh battery pack and a WLTP-rated range of 423km.

Price: Mercedes has priced the EQB SUV at Rs 74.5 lakh (introductory ex-showroom pan-India).

Seating Capacity: It comes in a seven-seater configuration.

Battery, Electric Motor and Range: The EQB is powered by a 66.5kWh battery pack mated to a dual electric motor setup which churns out 228PS and 390Nm. It also gets an all-wheel drivetrain (AWD) with a WLTP-claimed range of 423km.

Charging: It supports fast-charging of up to 100kW while its battery pack can be juiced up from 0 to 80 per cent in 32 minutes.

Features: Its equipment list includes two 10.25-inch displays (driver’s display and infotainment touchscreen), powered front seats with memory function, panoramic sunroof, ambient lighting and dual zone climate control.

Safety: Passenger safety is ensured by multiple airbags, electronic stability control (ESC) and advanced driver-assistance systems (ADAS).

Rivals: As of now, the Mercedes-EQ EQB has no direct rivals in the country. But it can be considered as a premium alternative to the Volvo XC40 Recharge.
"
https://stimg.cardekho.com/images/carexteriorimages/630x420/Rolls-Royce/Rolls-Royce-Cullinan/6405/1556533266269/front-left-side-47.jpg?tr=w-664,Rolls-Royce Cullinan,Rs.6.95 Cr,"ARAI Mileage : 9.5 kmpl
Fuel Type : Petrol
Engine Displacement : 6750 cc
No. of Cylinders : 12
Max Power : 563bhp@5000rpm
Max Torque : 850Nm@1600rpm
Seating Capacity : 5
Transmission Type : Automatic
Boot Space : 560 Litres
Body Type : SUV","Power Steering
Power Windows Front
Anti Lock Braking System
Air Conditioner
Driver Airbag
Passenger Airbag
Automatic Climate Control
Fog Lights - Front
Alloy Wheels","Price: The Rolls Royce Cullinan is priced at Rs 6.95 crore (ex-showroom). 

Variant: It comes in a single variant. The luxury SUV also gets a ‘Black Badge’ edition. 

Seating Capacity: It offers to seat up to five passengers. 

Engine and Transmission: The Cullinan is powered by a 6.75-litre V12 petrol engine (600PS/900Nm), mated to an eight-speed automatic. Power is sent to all four wheels of the SUV.

Features: Its features list comprises dual 12-inch displays for the rear passengers, a fold out armrest in the rear, rear seats with massage function, WiFi hotspot and a heads-up display. 

Safety: In terms of passenger safety, it gets multiple airbags and comes with autonomous driving features like night vision and vision assist, including daytime and night-time wildlife & pedestrian warning, alertness assistant (a 4-camera system with panoramic view, all-round visibility and helicopter view), active cruise control, collision warning, cross-traffic warning, lane departure and lane change warning.

Rivals: It goes up against the Bentley Bentayga and Aston Martin DBX.
"
